,0
5028,15908
5029,16821
5030,16822
5031,16832
5032,1054
5033,1067
5034,1261
5035,1870
5036,2166
5037,2294
5038,2601
5039,2855
5040,2921
5041,2951
5042,2986
5043,3011
5044,3075
5045,3099
5046,3391
5047,3705
5048,3891
5049,3981
5050,4223
5051,4368
5052,4570
5053,5177
5054,5818
5055,5996
5056,6623
5057,7468
5058,8082
5059,8149
5060,8317
5061,9326
5062,9730
5063,12953
5064,13026
5065,13464
5066,13885
5067,15278
5068,15372
5069,17070
5070,18349
5071,20991
5072,21085
5073,5414
5074,1420
5075,7047
5076,10241
5077,11659
5078,13335
5079,1062
5080,1998
5081,2078
5082,3616
5083,4249
5084,5120
5085,6799
5086,9888
5087,20428
5088,20694
5089,2552
5090,5613
5091,5735
5092,8717
5093,18503
5094,18738
5095,1318
5096,5226
5097,1955
5098,2751
5099,2797
5100,3364
5101,3722
5102,4044
5103,9357
5104,10335
5105,266
5106,516
5107,723
5108,2181
5109,3104
5110,3381
5111,4467
5112,4908
5113,4960
5114,5660
5115,6162
5116,6293
5117,6660
5118,6680
5119,7016
5120,7197
5121,7402
5122,7748
5123,8158
5124,8522
5125,8832
5126,8995
5127,9114
5128,9355
5129,9706
5130,10003
5131,10057
5132,10327
5133,10532
5134,10977
5135,12080
5136,12107
5137,12317
5138,12318
5139,12470
5140,12566
5141,13101
5142,13159
5143,13243
5144,13255
5145,13290
5146,13544
5147,13684
5148,14466
5149,15809
5150,16225
5151,17270
5152,17473
5153,17500
5154,19585
5155,353
5156,1071
5157,1089
5158,1260
5159,1426
5160,1480
5161,1701
5162,2021
5163,2378
5164,2725
5165,2781
5166,3539
5167,3855
5168,4969
5169,5196
5170,5997
5171,6498
5172,6656
5173,8356
5174,8764
5175,9242
5176,9607
5177,11094
5178,11391
5179,15003
5180,16174
5181,16219
5182,16543
5183,17444
5184,21035
5185,426
5186,1034
5187,1116
5188,1117
5189,1150
5190,1822
5191,1939
5192,2004
5193,2333
5194,2423
5195,2747
5196,3007
5197,3598
5198,4081
5199,5299
5200,5766
5201,5772
5202,7415
5203,8555
5204,9550
5205,10094
5206,10221
5207,11598
5208,12855
5209,16008
5210,16728
5211,428
5212,1024
5213,1036
5214,1435
5215,1447
5216,1603
5217,2745
5218,3535
5219,4004
5220,4105
5221,4602
5222,4621
5223,4764
5224,4928
5225,7269
5226,7648
5227,8280
5228,9381
5229,9891
5230,9937
5231,10654
5232,11126
5233,12129
5234,13019
5235,13053
5236,13149
5237,13909
5238,14030
5239,14142
5240,15423
5241,15535
5242,15634
5243,15676
5244,17118
5245,17292
5246,17331
5247,18972
5248,934
5249,1009
5250,1017
5251,1529
5252,1587
5253,1630
5254,2411
5255,3116
5256,3176
5257,3202
5258,3462
5259,3640
5260,3915
5261,4112
5262,4766
5263,6379
5264,6592
5265,6758
5266,6760
5267,6947
5268,8973
5269,9793
5270,9818
5271,10360
5272,11871
5273,13121
5274,14358
5275,14588
5276,14909
5277,17397
5278,21730
5279,379
5280,840
5281,1312
5282,1610
5283,1983
5284,2183
5285,2211
5286,2758
5287,3123
5288,3257
5289,4337
5290,4664
5291,8893
5292,9465
5293,10015
5294,10997
5295,14129
5296,18389
5297,2711
5298,871
5299,3397
5300,3400
5301,3680
5302,3941
5303,4873
5304,5016
5305,5243
5306,5696
5307,6343
5308,6606
5309,6870
5310,11066
5311,11945
5312,12039
5313,13624
5314,13811
5315,14839
5316,14979
5317,15065
5318,20846
5319,21670
5320,3530
5321,5742
5322,16830
5323,21624
5324,883
5325,1096
5326,1170
5327,2659
5328,4516
5329,5751
5330,6154
5331,6186
5332,7066
5333,8130
5334,11497
5335,12974
5336,13326
5337,15435
5338,1405
5339,1925
5340,5872
5341,18372
5342,653
5343,8315
5344,2647
5345,1873
5346,691
5347,3778
5348,4772
5349,8754
5350,16512
5351,17192
5352,2310
5353,3500
5354,3523
5355,3666
5356,9189
5357,1847
5358,7500
5359,11806
5360,4871
5361,13854
5362,18864
5363,18865
5364,764
5365,848
5366,957
5367,1816
5368,2700
5369,2837
5370,3646
5371,3721
5372,3811
5373,3905
5374,3997
5375,4252
5376,4802
5377,5103
5378,6415
5379,6534
5380,7714
5381,7957
5382,8131
5383,10351
5384,12020
5385,12296
5386,15783
5387,19222
5388,1416
5389,1741
5390,1946
5391,2002
5392,2579
5393,2939
5394,4480
5395,4915
5396,5187
5397,5499
5398,5557
5399,5589
5400,5822
5401,5869
5402,6955
5403,7042
5404,8729
5405,8983
5406,9683
5407,10681
5408,10874
5409,12013
5410,13628
5411,15147
5412,16124
5413,16758
5414,17289
5415,17376
5416,17456
5417,18616
5418,21674
5419,2382
5420,2441
5421,3926
5422,4158
5423,7046
5424,11766
5425,14170
5426,15571
5427,17858
5428,9964
5429,21957
5430,2789
5431,4585
5432,6848
5433,10368
5434,13076
5435,15410
5436,21379
5437,982
5438,1072
5439,1285
5440,1509
5441,2176
5442,2273
5443,2504
5444,2682
5445,2934
5446,3000
5447,3409
5448,4055
5449,4103
5450,4358
5451,4405
5452,4859
5453,5092
5454,6819
5455,6961
5456,6976
5457,7122
5458,7147
5459,7666
5460,7985
5461,8363
5462,8469
5463,8756
5464,10018
5465,10119
5466,10863
5467,13108
5468,13316
5469,13826
5470,14592
5471,14720
5472,14823
5473,16792
5474,18844
5475,19934
5476,20873
5477,21164
5478,21223
5479,21313
5480,21607
5481,1069
5482,1141
5483,1476
5484,1530
5485,1640
5486,1818
5487,1850
5488,3019
5489,3248
5490,3282
5491,4043
5492,4362
5493,4557
5494,6099
5495,6250
5496,6364
5497,11267
5498,11675
5499,12006
5500,12514
5501,12819
5502,15307
5503,16727
5504,19788
5505,599
5506,2105
5507,2305
5508,3064
5509,3490
5510,3983
5511,5741
5512,5804
5513,7934
5514,8282
5515,9115
5516,9953
5517,11743
5518,12925
5519,16896
5520,337
5521,891
5522,1157
5523,1457
5524,2497
5525,4176
5526,4291
5527,4451
5528,6438
5529,9609
5530,9709
5531,10167
5532,11044
5533,11781
5534,14511
5535,15901
5536,15902
5537,15903
5538,16242
5539,17470
5540,17607
5541,20245
5542,20370
5543,2930
5544,3024
5545,4021
5546,4781
5547,7064
5548,7723
5549,8494
5550,9453
5551,10692
5552,10839
5553,10926
5554,2701
5555,7000
5556,1222
5557,2150
5558,2402
5559,2421
5560,2582
5561,2643
5562,3712
5563,6431
5564,9461
5565,10050
5566,11253
5567,11676
5568,13507
5569,13930
5570,14130
5571,15292
5572,19610
5573,8265
5574,686
5575,843
5576,3128
5577,3159
5578,5135
5579,5470
5580,5978
5581,7674
5582,10876
5583,1798
5584,3769
5585,4589
5586,3531
5587,4443
5588,4896
5589,668
5590,993
5591,2095
5592,2549
5593,3114
5594,3547
5595,15587
5596,612
5597,621
5598,1554
5599,2060
5600,2279
5601,2750
5602,2756
5603,3345
5604,3468
5605,4331
5606,5473
5607,5827
5608,5893
5609,5988
5610,6843
5611,7109
5612,7451
5613,7509
5614,7923
5615,8050
5616,8740
5617,9389
5618,9407
5619,9766
5620,9832
5621,9908
5622,10643
5623,10905
5624,11423
5625,12033
5626,12172
5627,12717
5628,14424
5629,18035
5630,18753
5631,19142
5632,19168
5633,20998
5634,21401
5635,21666
5636,22045
5637,3278
5638,3827
5639,5293
5640,7082
5641,7743
5642,8689
5643,12654
5644,886
5645,2285
5646,3738
5647,4198
5648,4609
5649,4939
5650,8049
5651,8591
5652,8704
5653,11842
5654,12697
5655,15477
5656,17503
5657,21846
5658,611
5659,6289
5660,10447
5661,11000
5662,11196
5663,21314
5664,14280
5665,1981
5666,2514
5667,8190
5668,1717
5669,1781
5670,1982
5671,2240
5672,5744
5673,8298
5674,13519
5675,18791
5676,2551
5677,2889
5678,4578
5679,14520
5680,15761
5681,19581
5682,4771
5683,3267
5684,3824
5685,5312
5686,5906
5687,6378
5688,8154
5689,9047
5690,11338
5691,14535
5692,14999
5693,18114
5694,3281
5695,5172
5696,6864
5697,1473
5698,1751
5699,4349
5700,6884
5701,7637
5702,7913
5703,8211
5704,13503
5705,14878
5706,14905
5707,16458
5708,19064
5709,6266
5710,2656
5711,3106
5712,3708
5713,4603
5714,8883
5715,9335
5716,15674
5717,17120
5718,19346
5719,572
5720,1221
5721,2247
5722,9875
5723,10194
5724,11248
5725,14012
5726,14300
5727,15721
5728,17792
5729,21224
5730,21604
5731,7789
5732,18308
5733,2164
5734,3220
5735,3982
5736,4211
5737,6110
5738,7550
5739,11118
5740,12050
5741,13055
5742,15518
5743,18705
5744,4092
5745,22021
5746,1325
5747,1690
5748,2138
5749,3163
5750,3171
5751,3199
5752,4909
5753,5676
5754,17342
5755,17518
5756,18479
5757,19869
5758,20563
5759,925
5760,4410
5761,8087
5762,9856
5763,10122
5764,10794
5765,729
5766,1064
5767,1273
5768,1291
5769,2640
5770,3571
5771,4682
5772,5477
5773,14429
5774,16586
5775,22175
5776,803
5777,8964
5778,4238
5779,2358
5780,2937
5781,20841
5782,1094
5783,1695
5784,6477
5785,2331
5786,2355
5787,14851
5788,19904
5789,2519
5790,3866
5791,4914
5792,7123
5793,8972
5794,11371
5795,14716
5796,15436
5797,17088
5798,767
5799,1945
5800,2186
5801,2380
5802,3244
5803,3936
5804,4891
5805,16294
5806,2225
5807,2259
5808,6646
5809,1098
5810,2318
5811,3004
5812,4737
5813,8300
5814,21216
5815,355
5816,1196
5817,1493
5818,2597
5819,2619
5820,3180
5821,3481
5822,3959
5823,4390
5824,5297
5825,5362
5826,5435
5827,8145
5828,8896
5829,10154
5830,13251
5831,13358
5832,13401
5833,14542
5834,15455
5835,815
5836,1763
5837,3303
5838,5441
5839,5608
5840,6630
5841,6916
5842,16865
5843,17481
5844,2219
5845,5439
5846,5873
5847,6063
5848,6631
5849,7287
5850,8146
5851,11300
5852,11407
5853,11807
5854,13032
5855,1060
5856,3321
5857,3704
5858,5007
5859,6357
5860,7020
5861,7026
5862,11360
5863,11368
5864,11901
5865,12467
5866,12484
5867,12606
5868,16160
5869,18912
5870,2518
5871,9777
5872,12220
5873,14950
5874,21948
5875,1066
5876,6775
5877,15553
5878,15630
5879,641
5880,1497
5881,1537
5882,1991
5883,5065
5884,3550
5885,12067
5886,19250
5887,1265
5888,2204
5889,3545
5890,5028
5891,6082
5892,6544
5893,6874
5894,7180
5895,9336
5896,10496
5897,14149
5898,17065
5899,21736
5900,1293
5901,2814
5902,3457
5903,4084
5904,6358
5905,6909
5906,7249
5907,7707
5908,7870
5909,9459
5910,12083
5911,12821
5912,13929
5913,14086
5914,14877
5915,17179
5916,17482
5917,1803
5918,7034
5919,853
5920,2111
5921,3150
5922,3794
5923,6865
5924,20269
5925,22205
5926,3097
5927,5212
5928,7625
5929,10296
5930,1872
5931,2134
5932,2457
5933,2985
5934,3181
5935,7737
5936,6945
5937,1131
5938,1931
5939,4217
5940,4850
5941,5254
5942,5923
5943,6443
5944,6558
5945,7144
5946,7163
5947,7527
5948,7901
5949,9043
5950,9813
5951,9817
5952,10141
5953,10234
5954,10844
5955,10949
5956,11016
5957,11048
5958,11447
5959,11633
5960,11747
5961,11762
5962,12372
5963,12875
5964,13170
5965,13735
5966,16500
5967,17803
5968,17934
5969,18324
5970,22113
5971,3946
5972,4541
5973,4823
5974,5462
5975,7553
5976,7663
5977,13010
5978,1899
5979,1937
5980,2429
5981,2975
5982,4026
5983,4132
5984,4206
5985,4333
5986,4409
5987,4446
5988,4447
5989,4864
5990,5052
5991,5249
5992,5635
5993,6736
5994,7018
5995,7021
5996,9747
5997,11137
5998,11311
5999,11500
6000,11784
6001,11785
6002,12238
6003,12457
6004,12985
6005,13515
6006,14162
6007,14743
6008,15353
6009,15385
6010,18677
6011,3232
6012,4003
6013,4190
6014,5327
6015,7032
6016,8276
6017,9279
6018,9715
6019,16815
6020,18887
6021,21632
6022,1744
6023,3091
6024,5158
6025,8465
6026,8941
6027,12347
6028,13578
6029,16272
6030,19756
6031,20310
6032,1129
6033,1846
6034,1879
6035,2224
6036,2964
6037,3967
6038,4056
6039,4283
6040,9172
6041,20231
6042,22139
6043,1878
6044,3449
6045,9384
6046,9815
6047,16568
6048,22176
6049,2228
6050,2996
6051,14988
6052,16324
6053,20665
6054,852
6055,2858
6056,4696
6057,4846
6058,6497
6059,4897
6060,4907
6061,5759
6062,6861
6063,7283
6064,16772
6065,21089
6066,10083
6067,3380
6068,3806
6069,4580
6070,1657
6071,1686
6072,1758
6073,1962
6074,2308
6075,3454
6076,4340
6077,18810
6078,1390
6079,1402
6080,1843
6081,2461
6082,3667
6083,4398
6084,5245
6085,6163
6086,6325
6087,11124
6088,11161
6089,11331
6090,20604
6091,1205
6092,5141
6093,519
6094,2269
6095,2571
6096,3556
6097,3913
6098,4469
6099,4761
6100,5311
6101,5853
6102,7916
6103,8559
6104,9321
6105,9899
6106,9949
6107,11059
6108,11328
6109,11372
6110,12471
6111,13458
6112,15394
6113,16127
6114,18094
6115,19741
6116,22347
6117,2827
6118,3005
6119,3757
6120,4341
6121,4594
6122,5003
6123,5621
6124,7112
6125,7424
6126,7503
6127,7792
6128,9271
6129,9391
6130,9527
6131,10600
6132,12795
6133,12976
6134,14325
6135,15927
6136,16751
6137,19486
6138,21144
6139,21303
6140,5562
6141,856
6142,1109
6143,2028
6144,2548
6145,3376
6146,3685
6147,3879
6148,5013
6149,5840
6150,6837
6151,6912
6152,6919
6153,9409
6154,14173
6155,19369
6156,1921
6157,2369
6158,16053
6159,20259
6160,1074
6161,1085
6162,1147
6163,1371
6164,1515
6165,2483
6166,2991
6167,3036
6168,3080
6169,3297
6170,5767
6171,7446
6172,9511
6173,12066
6174,17166
6175,17311
6176,19173
6177,19232
6178,2169
6179,5624
6180,8306
6181,1223
6182,1795
6183,2011
6184,3316
6185,3459
6186,3584
6187,4321
6188,4800
6189,4955
6190,5446
6191,5552
6192,6375
6193,7332
6194,8022
6195,8035
6196,8061
6197,8456
6198,8911
6199,9141
6200,12718
6201,15020
6202,16904
6203,17421
6204,17753
6205,18172
6206,18279
6207,20434
6208,21986
6209,1124
6210,1289
6211,1475
6212,1532
6213,1722
6214,1918
6215,2188
6216,2507
6217,2966
6218,3070
6219,3136
6220,3551
6221,3636
6222,3869
6223,4360
6224,4539
6225,4598
6226,4739
6227,4814
6228,4921
6229,4971
6230,4988
6231,5077
6232,5191
6233,5554
6234,5726
6235,6387
6236,6847
6237,6858
6238,7088
6239,7296
6240,7392
6241,7774
6242,7976
6243,8367
6244,8567
6245,8594
6246,8600
6247,9071
6248,9427
6249,9655
6250,9753
6251,9939
6252,10403
6253,11242
6254,12056
6255,12322
6256,12601
6257,12681
6258,14531
6259,15701
6260,16491
6261,16975
6262,17278
6263,17372
6264,18533
6265,18662
6266,19201
6267,19320
6268,21024
6269,21434
6270,21645
6271,1135
6272,4415
6273,12799
6274,14538
6275,18965
6276,2468
6277,2471
6278,18336
6279,21934
6280,2649
6281,3276
6282,679
6283,1233
6284,1601
6285,3067
6286,5269
6287,5880
6288,5954
6289,7038
6290,7768
6291,8470
6292,8904
6293,9269
6294,10787
6295,15745
6296,16287
6297,17135
6298,17816
6299,18561
6300,20348
6301,568
6302,719
6303,4958
6304,5694
6305,4343
6306,12815
6307,2203
6308,2508
6309,4992
6310,7611
6311,11345
6312,16676
6313,19692
6314,20661
6315,811
6316,1734
6317,3240
6318,3246
6319,3799
6320,4653
6321,5114
6322,5378
6323,6393
6324,6413
6325,6849
6326,7343
6327,8595
6328,9193
6329,9539
6330,10184
6331,10733
6332,11424
6333,11537
6334,11957
6335,12313
6336,12628
6337,16465
6338,17425
6339,17512
6340,20745
6341,319
6342,2232
6343,2384
6344,2942
6345,4282
6346,4399
6347,4403
6348,5894
6349,7352
6350,8147
6351,9057
6352,9212
6353,11761
6354,12412
6355,13864
6356,1099
6357,1633
6358,3525
6359,5803
6360,6040
6361,7230
6362,7474
6363,8253
6364,8688
6365,11765
6366,12676
6367,12824
6368,13001
6369,17162
6370,20293
6371,22032
6372,967
6373,1834
6374,2319
6375,3338
6376,8928
6377,14813
6378,1671
6379,13590
6380,1047
6381,1138
6382,2568
6383,2818
6384,3882
6385,6691
6386,7696
6387,8846
6388,17802
6389,22003
6390,831
6391,1250
6392,1979
6393,2066
6394,2282
6395,2339
6396,3084
6397,3298
6398,3904
6399,3917
6400,4010
6401,4022
6402,4432
6403,5263
6404,5451
6405,5668
6406,5769
6407,6033
6408,6144
6409,8119
6410,8673
6411,9238
6412,9370
6413,9621
6414,9643
6415,9990
6416,10102
6417,10316
6418,10583
6419,11426
6420,12415
6421,15844
6422,16781
6423,18379
6424,18388
6425,4519
6426,6671
6427,11208
6428,8773
6429,615
6430,772
6431,959
6432,2025
6433,2511
6434,2952
6435,3301
6436,3784
6437,3878
6438,4059
6439,4079
6440,4433
6441,4582
6442,4672
6443,4757
6444,4869
6445,5023
6446,5781
6447,6054
6448,6303
6449,6305
6450,7108
6451,7137
6452,7626
6453,7852
6454,7962
6455,8177
6456,8210
6457,8234
6458,8404
6459,8421
6460,9117
6461,9140
6462,10347
6463,10490
6464,14168
6465,15632
6466,17651
6467,19431
6468,19721
6469,20272
6470,20550
6471,1606
6472,1680
6473,1730
6474,2498
6475,2777
6476,2945
6477,3068
6478,3147
6479,3155
6480,3260
6481,3575
6482,3919
6483,4140
6484,4159
6485,4626
6486,4666
6487,4676
6488,4694
6489,4974
6490,4995
6491,5125
6492,5695
6493,5714
6494,5749
6495,5801
6496,5908
6497,5919
6498,5927
6499,5934
6500,5960
6501,6098
6502,6201
6503,6265
6504,6347
6505,6603
6506,6887
6507,6902
6508,6980
6509,7012
6510,7053
6511,7593
6512,7596
6513,7967
6514,8438
6515,8760
6516,8831
6517,8857
6518,8890
6519,9337
6520,9537
6521,9610
6522,9938
6523,10017
6524,10198
6525,10442
6526,10526
6527,11557
6528,11587
6529,11661
6530,11974
6531,12332
6532,12354
6533,12951
6534,13282
6535,13318
6536,13663
6537,13998
6538,14519
6539,14619
6540,15446
6541,15520
6542,15541
6543,15610
6544,16509
6545,16587
6546,16697
6547,17094
6548,17252
6549,17322
6550,18068
6551,18331
6552,18938
6553,19113
6554,19551
6555,19557
6556,19748
6557,19805
6558,20397
6559,20711
6560,21485
6561,22133
6562,1545
6563,2409
6564,5411
6565,16208
6566,2470
6567,5899
6568,6458
6569,8521
6570,9372
6571,10073
6572,10395
6573,13338
6574,15479
6575,16381
6576,19321
6577,21381
6578,1689
6579,1811
6580,3037
6581,3421
6582,4085
6583,4107
6584,4266
6585,4404
6586,5021
6587,5165
6588,7968
6589,13275
6590,14453
6591,17780
6592,3428
6593,5224
6594,11271
6595,12704
6596,1351
6597,1649
6598,1710
6599,2141
6600,2315
6601,2474
6602,2753
6603,2763
6604,3059
6605,3243
6606,3293
6607,3414
6608,3427
6609,3693
6610,3932
6611,4027
6612,4029
6613,4064
6614,4153
6615,4162
6616,4357
6617,4402
6618,4448
6619,4464
6620,4556
6621,4575
6622,4607
6623,4799
6624,4821
6625,4947
6626,5004
6627,5005
6628,5132
6629,5264
6630,5342
6631,5867
6632,6132
6633,6632
6634,6675
6635,6681
6636,6968
6637,7011
6638,7261
6639,7324
6640,7333
6641,7585
6642,7618
6643,7819
6644,8204
6645,8378
6646,8416
6647,8467
6648,8772
6649,8781
6650,9423
6651,9605
6652,9631
6653,9756
6654,10166
6655,10179
6656,10197
6657,10715
6658,10758
6659,10854
6660,11759
6661,11857
6662,11860
6663,12441
6664,12632
6665,12641
6666,12810
6667,13040
6668,13273
6669,13794
6670,14627
6671,14930
6672,15040
6673,15115
6674,15225
6675,15461
6676,15642
6677,16195
6678,16216
6679,16321
6680,16460
6681,16476
6682,16479
6683,16618
6684,17152
6685,17596
6686,17695
6687,17712
6688,18100
6689,18111
6690,18777
6691,18858
6692,19324
6693,19448
6694,20373
6695,20647
6696,20663
6697,20782
6698,20886
6699,21229
6700,21483
6701,21883
6702,22152
6703,619
6704,874
6705,1594
6706,2530
6707,5050
6708,5854
6709,6570
6710,7103
6711,7562
6712,8047
6713,8925
6714,11818
6715,20253
6716,20356
6717,3334
6718,3773
6719,5384
6720,6176
6721,6337
6722,6392
6723,7039
6724,7297
6725,7419
6726,7698
6727,8227
6728,8633
6729,11150
6730,11456
6731,13362
6732,14508
6733,15813
6734,15899
6735,17302
6736,17310
6737,18229
6738,869
6739,1245
6740,1399
6741,2263
6742,2296
6743,2478
6744,2706
6745,3290
6746,3487
6747,3943
6748,4476
6749,4620
6750,6084
6751,6348
6752,6389
6753,6832
6754,7577
6755,8295
6756,9348
6757,9672
6758,10647
6759,11006
6760,13117
6761,13496
6762,15419
6763,16704
6764,16764
6765,18559
6766,21165
6767,1503
6768,2201
6769,3299
6770,3467
6771,4400
6772,4486
6773,4636
6774,5575
6775,5791
6776,6014
6777,7580
6778,10401
6779,12938
6780,14463
6781,17296
6782,19157
6783,19331
6784,20361
6785,21995
6786,8847
6787,11900
6788,13426
6789,21739
6790,2387
6791,3179
6792,5928
6793,6219
6794,7510
6795,10021
6796,10708
6797,12007
6798,15058
6799,17462
6800,18242
6801,18876
6802,19107
6803,19550
6804,19785
6805,19878
6806,20635
6807,570
6808,1482
6809,1525
6810,1901
6811,2574
6812,2931
6813,3215
6814,3697
6815,3731
6816,3928
6817,4000
6818,4316
6819,5487
6820,6291
6821,7022
6822,7463
6823,7598
6824,8225
6825,8960
6826,11294
6827,13984
6828,15673
6829,926
6830,1436
6831,1801
6832,1908
6833,2057
6834,3062
6835,3470
6836,3803
6837,4242
6838,4363
6839,4998
6840,7227
6841,10349
6842,13130
6843,14841
6844,15384
6845,18191
6846,20177
6847,16164
6848,1691
6849,16852
6850,1252
6851,1487
6852,4495
6853,5817
6854,6473
6855,6872
6856,7211
6857,11189
6858,12146
6859,12178
6860,13442
6861,15193
6862,18956
6863,21870
6864,1309
6865,1385
6866,1575
6867,2231
6868,2633
6869,2744
6870,3474
6871,3602
6872,3863
6873,4477
6874,5227
6875,5231
6876,5644
6877,5646
6878,5939
6879,5980
6880,6109
6881,8179
6882,8427
6883,9788
6884,11139
6885,12019
6886,12171
6887,13244
6888,15490
6889,15820
6890,18478
6891,19363
6892,21051
6893,1206
6894,3023
6895,3987
6896,5238
6897,7524
6898,9779
6899,9816
6900,12024
6901,15314
6902,20542
6903,1631
6904,1930
6905,2062
6906,5593
6907,6083
6908,7178
6909,8794
6910,12895
6911,20640
6912,21378
6913,9323
6914,9395
6915,10172
6916,13997
6917,14939
6918,17291
6919,556
6920,3081
6921,4777
6922,5115
6923,5228
6924,7827
6925,9223
6926,9361
6927,15405
6928,16142
6929,19062
6930,19251
6931,21856
6932,15055
6933,4902
6934,6136
6935,1659
6936,1777
6937,2372
6938,2620
6939,3665
6940,4855
6941,5399
6942,6571
6943,7604
6944,7652
6945,7685
6946,7807
6947,8425
6948,10543
6949,12326
6950,13309
6951,13952
6952,15523
6953,15764
6954,16188
6955,16189
6956,16879
6957,18804
6958,20307
6959,1215
6960,2190
6961,3142
6962,3473
6963,4317
6964,4475
6965,4893
6966,6794
6967,7175
6968,7437
6969,8827
6970,9716
6971,9821
6972,10438
6973,12152
6974,13549
6975,15316
6976,15416
6977,16565
6978,19825
6979,2114
6980,5241
6981,5490
6982,6076
6983,6616
6984,7461
6985,8003
6986,9757
6987,11398
6988,12166
6989,12548
6990,14032
6991,15665
6992,19133
6993,19339
6994,19419
6995,19440
6996,21719
6997,21937
6998,7243
6999,8006
7000,8867
7001,11213
7002,14257
7003,16584
7004,17294
7005,1477
7006,2070
7007,2941
7008,2946
7009,3588
7010,3837
7011,5474
7012,5797
7013,7476
7014,7752
7015,8120
7016,9687
7017,12724
7018,14844
7019,18290
7020,1002
7021,1224
7022,1815
7023,1817
7024,1928
7025,2032
7026,2630
7027,3194
7028,3230
7029,3887
7030,4048
7031,4466
7032,4632
7033,4818
7034,4972
7035,5018
7036,5121
7037,5333
7038,6317
7039,6384
7040,6684
7041,6690
7042,6891
7043,7162
7044,7353
7045,7538
7046,7646
7047,8550
7048,8599
7049,8802
7050,9222
7051,9314
7052,9454
7053,9521
7054,9743
7055,9858
7056,10165
7057,10248
7058,10725
7059,11698
7060,12190
7061,12394
7062,12397
7063,12860
7064,13308
7065,13480
7066,13541
7067,14365
7068,14484
7069,14565
7070,14825
7071,15310
7072,15510
7073,15831
7074,16709
7075,17077
7076,17086
7077,17098
7078,17532
7079,17826
7080,19008
7081,19823
7082,20823
7083,21174
7084,21603
7085,22283
7086,1397
7087,3611
7088,5809
7089,9067
7090,9595
7091,10410
7092,13493
7093,13895
7094,15004
7095,15023
7096,18768
7097,524
7098,1105
7099,1486
7100,3528
7101,3570
7102,4017
7103,5161
7104,5535
7105,7237
7106,9306
7107,10545
7108,10953
7109,11662
7110,898
7111,1295
7112,1565
7113,1746
7114,1852
7115,1868
7116,2439
7117,2583
7118,2636
7119,2801
7120,3251
7121,3354
7122,3529
7123,3786
7124,3808
7125,4342
7126,4767
7127,5500
7128,5622
7129,6421
7130,8992
7131,9825
7132,14111
7133,15110
7134,17989
7135,18178
7136,19377
7137,13061
7138,5678
7139,6381
7140,11322
7141,15828
7142,16255
7143,20334
7144,2994
7145,3918
7146,5475
7147,6036
7148,9135
7149,17537
7150,1311
7151,1833
7152,2094
7153,2275
7154,2400
7155,2407
7156,2854
7157,4445
7158,4862
7159,6300
7160,6633
7161,7228
7162,7859
7163,8266
7164,8376
7165,8417
7166,8442
7167,8798
7168,9366
7169,9647
7170,9849
7171,9943
7172,9944
7173,11136
7174,11314
7175,12199
7176,12216
7177,12243
7178,13038
7179,13111
7180,13127
7181,16337
7182,18266
7183,18267
7184,18268
7185,18269
7186,18448
7187,21276
7188,21847
7189,5581
7190,6299
7191,8861
7192,19139
7193,21376
7194,760
7195,2262
7196,8505
7197,9517
7198,19015
7199,19041
7200,6165
7201,15932
7202,1864
7203,8307
7204,16581
7205,18149
7206,18874
7207,5286
7208,1528
7209,13103
7210,3074
7211,3688
7212,4391
7213,5048
7214,6548
7215,6728
7216,7536
7217,9826
7218,15306
7219,17427
7220,2365
7221,15129
7222,3313
7223,3825
7224,4911
7225,5033
7226,5417
7227,5628
7228,7941
7229,9785
7230,14914
7231,17398
7232,18787
7233,3340
7234,3921
7235,6934
7236,6996
7237,7023
7238,20386
7239,8390
7240,8391
7241,14253
7242,1759
7243,3488
7244,5877
7245,15872
7246,21724
7247,511
7248,1073
7249,11148
7250,19124
7251,1168
7252,2897
7253,6287
7254,8514
7255,20821
7256,1665
7257,1947
7258,2482
7259,5973
7260,11177
7261,21315
7262,2892
7263,6601
7264,14246
7265,1775
7266,11498
7267,4080
7268,4228
7269,4449
7270,5059
7271,5836
7272,6552
7273,7515
7274,13056
7275,13554
7276,14263
7277,15139
7278,15277
7279,17186
7280,18147
7281,19091
7282,19406
7283,22009
7284,1994
7285,5592
7286,7273
7287,8064
7288,9733
7289,18658
7290,2735
7291,9385
7292,14604
7293,15327
7294,18184
7295,18802
7296,9882
7297,6192
7298,6774
7299,12533
7300,12805
7301,15589
7302,15837
7303,18610
7304,20916
7305,2804
7306,2979
7307,3675
7308,3896
7309,4088
7310,5246
7311,5430
7312,6259
7313,6361
7314,7277
7315,10966
7316,13985
7317,14824
7318,16619
7319,21543
7320,1944
7321,4268
7322,7704
7323,8115
7324,9531
7325,12305
7326,19758
7327,3042
7328,7282
7329,14090
7330,16494
7331,11816
7332,13086
7333,21855
7334,7220
7335,12994
7336,17216
7337,3275
7338,6042
7339,12382
7340,17597
7341,4853
7342,11397
7343,4151
7344,4986
7345,12073
7346,855
7347,986
7348,4373
7349,1809
7350,3628
7351,4195
7352,9088
7353,15128
7354,1857
7355,2136
7356,2480
7357,2871
7358,3134
7359,3174
7360,3264
7361,3589
7362,3617
7363,3659
7364,4050
7365,4051
7366,4178
7367,4334
7368,4419
7369,4595
7370,4662
